,page,nick,area,ip,time,content,agree,usertype
2489,278,窗外麻雀,福建福州,211.97.129.198,2018-08-08 01:03:02,准确来说是标题,0,wb
2490,279,鹿丸总是躺在屋顶看云,陕西西安,117.136.86.1,2018-08-08 01:02:47,从大概09年到现在，我从我妈的护肤品购买上真真切切的感受到了消费的降级[跪了],0,wb
2491,279,HeroDemo丶,江苏徐州,49.90.138.128,2018-08-08 01:02:28,就你话多,0,wb
2492,279,怪口味,北京海淀,118.247.130.114,2018-08-08 01:02:28,sjb,0,wb
2493,279,犁耙会,云南保山,112.113.148.170,2018-08-08 01:02:14,怪论,0,wb
2494,279,雍画,浙江绍兴,125.107.126.35,2018-08-08 01:01:59,现在年轻人是苦逼的一代，去大城市容不下当地主流，房子压迫着理想和拼博。向上接班又轮不到你，奋斗也不一定能成功。,0,wb
2495,279,沙紫萦,天津,221.196.53.250,2018-08-08 01:01:53,虽然我确实也不爱找人借钱，但这个逻辑我真的服了……,0,wb
2496,279,坝兰河桥上的等待,云南,117.136.72.218,2018-08-08 01:01:51,好大一口锅,0,wb
2497,279,柳叶刀东,山东,223.104.189.82,2018-08-08 01:01:29,这个是一个问题，有孩子了，就收敛许多了，我担心的是现在小孩子的审美问题，尤其是对男孩子的审美，太娘炮了，没点阳刚之气。这不好！,0,wb
2498,279,Mr张金磊,四川成都,117.136.70.62,2018-08-08 01:00:54,我擦！就这样被盖帽了？！[攤手][攤手],0,wb
2499,279,世界各种咕噜球,广东深圳,113.87.43.250,2018-08-08 01:00:14,你让房贷车贷的情何以堪？,0,wb
2500,280,开心粑粑手拉手,江苏徐州,153.35.198.13,2018-08-08 00:52:07,总得有人背锅，问题是娃娃们背得起这锅吗？,0,wb
2501,280,巴菲特在哪里,云南,117.136.72.218,2018-08-08 00:44:41,真是笑死宝宝了,0,wb
2502,280,汇财丰业,广东中山,163.179.54.219,2018-08-08 00:43:15,笑死人不赔钱,0,wb
2503,280,朱一龙将来的女人,重庆,106.85.223.179,2018-08-08 00:43:07,甩锅姿势太难看,0,wb
2504,280,田言科,北京,1.94.2.237,2018-08-08 00:40:38,人在家中坐，锅从天上来。,0,wb
2505,280,-轻斟浅醉_,江苏无锡,117.136.19.102,2018-08-08 00:40:21,发文的小编你可以下岗了,0,wb
2506,280,龙猫fangfang,浙江金华,39.183.142.35,2018-08-08 00:27:34,？？？,0,wb
2507,280,元初小牛,云南,117.136.72.218,2018-08-08 00:25:57,小编，你确定不是玩笑？,0,wb
2508,280,公亮v,浙江杭州,101.71.38.194,2018-08-08 00:16:37,哈哈，太有道理了哦,0,wb
2509,280,价值投资看一个人需要十年,江苏南京,49.95.107.84,2018-08-08 00:15:13,啊,0,wb
2510,282,格桑雪巴,福建厦门,117.30.135.49,2018-08-07 23:57:33,闭门家中坐，锅从天上来。[允悲]就算有债务要你还了？[偷笑],0,wb
2511,282,儒-smart,广东深圳,112.97.50.179,2018-08-07 23:57:19,人在家中躺，锅从天上来啊😂,0,wb
2512,282,停用了的肉包仔,北京,106.2.234.68,2018-08-07 23:56:00,那么都是在星巴克和宝宝屋的话，请问每天早高峰挤地铁上班的是谁啊？,0,wb
2513,282,股市股道,云南昆明,112.112.57.36,2018-08-07 23:54:25,标题无敌，奇天下之大葩[衰][笑cry],0,wb
2514,282,大菜鸟1号,湖北武汉,58.48.96.24,2018-08-07 23:54:15,锅甩的有技术含量,0,wb
2515,282,包三通,江苏南京,114.221.189.110,2018-08-07 23:49:34,我买不起房子，你还不让我对自己好点？也不看看房子什么价格[挖鼻]买一套全家悲哀[挖鼻],0,wb
2516,282,Xgrick,安徽淮北,58.243.250.7,2018-08-07 23:49:11,触发了。。。不自信,0,wb
2517,282,惟愿从容静好,湖北武汉,49.210.131.206,2018-08-07 23:48:54,哈哈哈这锅甩的。。。,0,wb
2518,282,BigCompany66,天津,223.104.7.105,2018-08-07 23:48:02,说完了90后现在又开始说00后[汗][汗],0,wb
2519,282,餉咗赱-Y,河北石家庄,183.198.85.8,2018-08-07 23:46:28,这是引导借贷啊[吃瓜],0,wb
2520,283,小小顽童周伯通,重庆,27.14.233.71,2018-08-07 23:46:25,有点意思,0,wb
2521,283,Nola_RQ,广东广州,112.96.173.134,2018-08-07 23:45:33,哈哈哈,0,wb
2522,283,hidden小鬼,广东广州,112.96.199.63,2018-08-07 23:45:33,真要有这个能耐我还挺开心的,0,wb
2523,283,用户6468351950,广东深圳,211.148.119.139,2018-08-07 23:41:33,躺枪[哈哈],0,wb
2524,283,Michael红,山西吕梁,171.127.224.235,2018-08-07 23:40:13,快进入不惑之年，不再是年轻人了,0,wb
2525,283,这个男生不太冷S,陕西西安,36.46.17.18,2018-08-07 23:38:24,年轻人是祖国的未来,0,wb
2526,283,YNFXWBZZ,广西百色,116.10.132.67,2018-08-07 23:30:36,90后有几个做房地产老板的？？,8,wb
2527,283,相遇如花之赐,广东广州,119.130.70.54,2018-08-07 23:29:16,作者有点神经病了！你消费不起就以为别人都是借贷去消费的！典型的穷人思维！要知道很多90、00后他们就有足够的钱去用iphoneX、去星巴克喝40元一杯咖啡，他们还去不同的国家旅游，不管他能挣多少钱，他们的父母资产每个月都源源不断地产生金钱，这样的人大有人在！担心自己好了,0,wb
2528,283,刀尖上炒股,福建福州,120.40.37.225,2018-08-07 23:28:43,原来都是我们的错,0,wb
2529,283,lanbroghini0212,湖北武汉,223.209.144.33,2018-08-07 23:27:49,习惯就好了,0,wb
2530,284,雾天无话可说,山东济南,223.104.2.251,2018-08-07 23:26:54,所有的上升和盈利空间都被完全占有了,0,wb
2531,284,Imporium,贵州遵义,106.32.238.235,2018-08-07 23:25:45,不借贷，多少中国年轻人买得起房？,0,wb
2532,284,Imporium,贵州遵义,106.32.238.235,2018-08-07 23:24:47,不借贷多少人买得起房？,0,wb
2533,284,净虚,安徽合肥,36.57.159.68,2018-08-07 23:24:28,关键买不起啊,0,wb
2534,284,GUNANG啦,广东深圳,223.73.1.89,2018-08-07 23:16:52,哈哈，各大银行鼓励我们办信用卡，房贷，车贷。我等90后表示很冤,0,wb
2535,284,马里亚纳特大海沟,河南商丘,42.231.127.220,2018-08-07 23:16:24,呵,0,wb
2536,284,Xiao-五·,日本和歌山县,124.101.86.13,2018-08-07 23:12:29,现在小鲜肉男不男，女不女的   。。。还有脑残粉支持喜欢,0,wb
2537,284,用户6222293948,安徽阜阳,112.31.137.199,2018-08-07 23:08:50,真逗，我从来不舍的去星巴克,0,wb
2538,284,股票投资小学生,辽宁盘锦,175.167.138.253,2018-08-07 23:07:54,都是马云害的，借呗，马云最后就是在毁掉一代人，,0,wb
2539,284,穷少爷王,安徽芜湖,112.28.157.146,2018-08-07 23:06:58,@Sophia-Am 躺枪了，我买不起房哇，买手机还阔以,0,wb
2540,285,迷航深空,四川达州,125.67.52.216,2018-08-07 23:06:46,我侄儿他们高中同学都是穿1000左右的运动鞋，初中就用苹果手机了，高中学校将手机全部收了，结果他又买了几部。。。。。工作后很难养活自己喔。,0,wb
2541,285,狄羿文,吉林长春,119.51.183.5,2018-08-07 23:06:41,我代表90后向国家认错，对不起…………,3,wb
2542,285,山海无言,河南郑州,39.162.32.50,2018-08-07 23:06:36,年轻人挺好的，有平等意识，而且认识世界后有独立的见解。至于毛病，哪一代没有？有些年代的人毛病更多,0,wb
2543,285,GUO哈哈哈哈哈,湖南,117.136.88.48,2018-08-07 23:05:43,明明是你们带领的，咋能怪90后了。他们都还没机会带领任何人呢,0,wb
2544,285,狄羿文,吉林长春,119.51.183.5,2018-08-07 23:05:37,我代表90后向国家认错，对不起……,0,wb
2545,285,郑伟月月鸟,广东中山,14.115.10.27,2018-08-07 23:05:33,首先，现在九零后混成什么样子跟社会环境是分不开的，然后……外出走路小心香蕉皮～香蕉皮不一定是九零后扔～,0,wb
2546,285,朱哥爱咖啡,日本岐阜县,60.128.214.253,2018-08-07 23:05:32,是谁带领国家走向危机。大家的心里明镜似的。,0,wb
2547,285,走向大清,广东深圳,27.38.33.4,2018-08-07 23:04:55,国足,0,wb
2548,285,看世界社会经济见闻,广东佛山,112.96.179.87,2018-08-07 23:04:43,这都能想出来。中国人几千年的攀比心理是绝对不会变的，而只要还有攀比文化，中国在经济发展上就一定领跑世界。当然前提是我们自己稳,0,wb
2549,285,克罗诺皮奥与法玛的故事,重庆,223.104.249.247,2018-08-07 23:04:33,@我就是那个Super 脑子有屎吧？,0,wb
2550,286,凳凳微视频,江苏苏州,121.224.143.128,2018-08-07 23:04:10,这么大一个锅，这他么到哪里说理去？,0,wb
2551,286,张永琪,陕西西安,123.139.89.99,2018-08-07 23:04:00,这锅你们年轻人背吧,0,wb
2552,286,张永琪,陕西西安,123.139.89.99,2018-08-07 23:03:58,这锅你们年轻人背吧,0,wb
2553,286,孙岩-,广东深圳,121.34.53.2,2018-08-07 23:03:54,這個屎盆子扣得噁心[吐][吐][吐][吐][吐][吐][吐][吐][吐][吐],0,wb
2554,286,_wh5欧,山东青岛,112.224.2.95,2018-08-07 23:03:24,:你们这群年轻人怎么不攒钱买房[doge][doge][doge],0,wb
2555,286,XP不知所措,浙江嘉兴,101.68.246.77,2018-08-07 23:03:09,主语和宾语你放反了阿娇？？？普通年轻人需要用100年的工资才能买一套房[doge],0,wb
2556,286,中山老莫不老,江苏宿迁,218.93.215.62,2018-08-07 23:03:02,怪你我咯,0,wb
2557,286,创业与投资学,四川成都,183.220.27.41,2018-08-07 23:03:01,这个标题会被围攻。,0,wb
2558,286,我是这里的负责人,福建泉州,117.136.11.58,2018-08-07 23:02:45,评论都是年轻人自己在评，不客观！这锅年轻人背了吧,0,wb
2559,286,Amazingthings,陕西西安,36.47.172.224,2018-08-07 23:02:27,还没小康那，怎么贷款？？？？,0,wb
2560,287,白喵黑猫,北京,61.149.219.237,2018-08-07 23:00:43,老不正经，少不更事，油腻中年。,0,wb
2561,287,农夫无山泉,江苏泰州,114.233.255.242,2018-08-07 23:00:20,房款一贷几十上百万的，借钱消费也不是什么大事了啊。,0,wb
2562,287,音乐之旅23726,福建,117.136.75.73,2018-08-07 23:00:12,主要是这些钱的去向，流向那里，其他不重要。,0,wb
2563,287,沙景翔,湖南长沙,118.250.112.188,2018-08-07 22:59:35,二十个年轻人的手机化妆品贷款比得过你一套房贷？,0,wb
2564,287,思维退化,江苏盐城,112.0.2.21,2018-08-07 22:58:48,1年轻人身体好，那也不能把“黑锅”随便往年轻人身体上砸；2消费贷出问题，不仅是年轻人的错：信贷是对未来预期的积极评价，如果年轻对未来风险评估是合理的，那应该找改变年轻人预期的人背锅；3信贷消费时拉动的内需，这就不感谢年轻人了？不带这么立牌坊的！4系统性责任硬砸年轻人身体上，是耍流氓？,0,wap
2565,287,西西弗斯林,福建福州,211.97.128.96,2018-08-07 22:58:02,人在家中躺，锅从天上来啊,7,wb
2566,287,真名颜飞,上海,211.161.240.59,2018-08-07 22:57:55,都是我们的错，行了吧[摊手][摊手][摊手],1,wb
2567,287,欲醉红尘A,四川内江,112.194.151.72,2018-08-07 22:57:29,你不买房，你就有罪过？是这意思吗？,0,wb
2568,287,杨福水,四川成都,117.136.70.53,2018-08-07 22:57:22,这届年轻人不行啊,0,wb
2569,287,winlib新建,河南濮阳,171.14.156.32,2018-08-07 22:57:11,小子，中国的强大就靠你们了,0,wb
2570,288,杂音志,北京,111.196.146.121,2018-08-07 22:54:11,你只想让我攒钱买房哦？,191,wb
2571,288,尾小鸢,北京,114.245.3.205,2018-08-07 22:54:05,写这个的人不是傻就是坏，还嫌社会不够乱？,0,wb
2572,288,藤树相遇,湖北武汉,49.222.155.81,2018-08-07 22:47:18,年轻一代是中华民族的希望，他们的胆略总能让我这中年人敬佩。,0,wb
2573,288,王内观,上海,112.64.68.255,2018-08-07 22:47:15,相对于房贷而言，消费透支算个毛啊,0,wb
2574,288,zhangli的鳄鱼,上海,211.161.240.230,2018-08-07 22:45:07,文章署名是谁,0,wb
2575,288,GSJZ26,广东广州,113.103.22.210,2018-08-07 22:44:47,这个文章是不是想说：你们能借款生活消费，为什么不能借钱买房？,0,wb
2576,288,xiannnnnnn,四川成都,117.136.62.34,2018-08-07 22:44:12,不生不买房不消费，当然年轻人的锅！,22,wb
2577,288,王炳怀,福建龙岩,59.58.217.43,2018-08-07 22:42:36,哈哈哈哈 总结到位,0,wb
2578,288,Sakuwrage,广东惠州,223.74.197.29,2018-08-07 22:41:54,我靠 我没钱的秘密是谁说出去的,0,wb
2579,288,lhAo_AA,广东广州,183.48.47.173,2018-08-07 22:40:37,当年不是说我们是祖国的花朵吗[笑cry],0,wb
2580,289,肥而不腻的猫腻,广西柳州,222.217.141.38,2018-08-07 22:38:04,压力使我肥胖[失望],0,wb
2581,289,我的教育观察,北京,106.2.227.59,2018-08-07 22:37:59,值得警惕！,0,wb
2582,289,魔都半生,上海,114.88.20.163,2018-08-07 22:37:24,买不起房，只能花点自己花得起的钱了。,0,wb
2583,289,宗吾君,贵州,223.104.97.4,2018-08-07 22:36:01,呜呜呜，🏀🏀你摇了我吧，只想恰碗饭的嘛,0,wb
2584,289,老乡喝了我这碗鸡汤,江苏南通,117.136.67.153,2018-08-07 22:35:50,懒得骂了，首先声明我全款买房买车的，其次，我呸,0,wb
2585,289,选择题无答案,日本,61.115.201.97,2018-08-07 22:35:40,这届年轻人也不行……,0,wb
2586,289,哈吉尔定律,四川泸州,182.146.143.88,2018-08-07 22:35:20,不然呢？非要学上一代那样上半辈子卖命挣钱，下半辈子花钱买命吗？,1104,wb
2587,289,老夫一风清扬,湖北武汉,49.222.146.3,2018-08-07 22:35:07,现在买房的大部分都是年青人，只是有的人买的起，有的人买不起，都在同一个屋檐下，买不起房怪国家就没什么意思了，要怪就怪父母和自己,91,wb
2588,289,生活低俗小说,山东济南,111.36.155.231,2018-08-07 22:34:58,30岁以下的可以洗洗睡了！[摊手],0,wb
2589,289,土澳yyyyy,澳大利亚,1.152.105.23,2018-08-07 22:34:53,从80后开始有消费能力的时候就开始有这种文章了……美其名曰“垮掉的一代”,0,wb
2590,290,郑太狼先生,北京,114.252.19.129,2018-08-07 22:34:29,请保持队形,0,wb
2591,290,卡小乐Z,浙江宁波,115.215.225.33,2018-08-07 22:34:23,100万买房每天至少还100块贷款。如果存余额宝起来，每天拿100块利息，花100块租房，不用还贷款还有房住，还能多花100块生活。生孩子是不可能的啦，开心就好[憧憬][憧憬],10,wb
2592,290,草木心2011,浙江温州,60.180.5.134,2018-08-07 22:34:10,😯,0,wb
2593,290,蓝天的云937,山东临沂,223.104.188.210,2018-08-07 22:34:07,文章非常好！,0,wb
2594,290,往事如风6812,北京,223.72.100.81,2018-08-07 22:34:00,不管有没有还款能力都发给信用卡，水发给滴？,0,wb
2595,290,李艸,广西北海,180.137.107.93,2018-08-07 22:34:00,哈哈，知道错就好,0,wb
2596,290,郑太狼先生,北京,114.252.19.129,2018-08-07 22:34:00,保持队形各位[吐][吐][吐][吐][吐][吐],0,wb
2597,290,Nola_RQ,广东广州,112.96.173.134,2018-08-07 22:33:47,买不起房子你还不让我买杯星巴克，买个新手机[doge][doge][doge],77,wb
2598,290,郑太狼先生,北京,114.252.10.15,2018-08-07 22:33:31,保持队形各位[吐][吐][吐][吐][吐][吐][吐][吐],0,wb
2599,290,小乐hohoo,广东东莞,117.136.39.228,2018-08-07 22:33:09,那大家都不消费了，做吃等死,0,wb
2600,291,flycheng818,江苏南京,117.136.45.110,2018-08-07 22:32:46,很多本地人吃喝玩乐，，你拿一万都顶不上人家五千，，,0,wb
2601,291,雪地霜狼,北京,114.243.204.213,2018-08-07 22:32:42,这就是有一个从供给方向来解释需求方向的言论，这些人在写财经报道的时候不知道有没有好好认真读一下经济学最基本的供给需求原理,0,wb
2602,291,走路走中间,四川成都,222.209.74.15,2018-08-07 22:32:35,我原本生活过得还行，自从当上房奴我特么买根裤子都要考虑再三,0,wb
2603,291,木沐雨点,广东广州,117.136.32.81,2018-08-07 22:32:27,咋滴，打我啊[哈哈][哈哈][污],0,wb
2604,291,Caaaaaasss,美国,172.58.62.186,2018-08-07 22:32:25,评论优秀系列,0,wb
2605,291,微小思想者,浙江杭州,183.158.186.190,2018-08-07 22:31:34,然而毕竟买不起房。,0,wb
2606,291,爱生活也爱扣扣,江苏南京,121.249.15.195,2018-08-07 22:30:09,锅从天上来,0,wb
2607,291,白居居白,广东深圳,120.229.5.20,2018-08-07 22:29:58,喝星巴克重点是拍照发朋友圈,0,wb
2608,291,怪师父MAX,浙江湖州,115.231.19.226,2018-08-07 22:29:50,不需要为房子操心吧，父母、爷爷奶奶、外公外婆的房子，将来不都是他们的？,0,wb
2609,291,初入江湖的少侠丶,吉林长春,49.221.17.110,2018-08-07 22:29:48,所以，是怪我们年轻人咯？,0,wb
2610,293,如云淡风清,重庆,183.226.207.2,2018-08-07 22:27:23,我们年轻人有什么错，真是人在家中坐，锅从天上来,0,wb
2611,293,讲委员长,北京海淀,113.46.144.189,2018-08-07 22:27:16,我看到的都是比我努力的多的年轻人，虽然高消费高负债但不是他们的错🙃,0,wb
2612,293,喂喂喂喂蔚蓝,山西朔州,171.122.23.205,2018-08-07 22:27:13,人在家中坐，锅从天上来,0,wb
2613,293,拽拽甩衰衰,浙江杭州,183.129.26.156,2018-08-07 22:27:11,一天到晚就知道甩锅,11,wb
2614,293,_春打六九头,山东东营,111.16.240.239,2018-08-07 22:27:11,和你有啥关系？？,0,wb
2615,293,橙子味的瞬间,陕西西安,49.221.62.125,2018-08-07 22:26:56,我买不起房子，还不能好好享受一下吗[doge],1,wb
2616,293,BG-Emily-苏,陕西西安,113.133.212.30,2018-08-07 22:26:19,瞎说什么大实话,0,wb
2617,293,屮屮屮屮屮屮屮1,山东济南,112.229.232.118,2018-08-07 22:25:58,没自拍，没喝过星巴克，基本不旅游，买房生二胎,0,wb
2618,293,Snows8,河北邯郸,121.24.122.200,2018-08-07 22:25:54,为经济做贡献,0,wb
2619,293,Unityl0l,河北保定,121.19.255.240,2018-08-07 22:25:46,房贷让我积累的债务,0,wb
2620,294,一定要杜绝,河北石家庄,101.24.204.164,2018-08-07 22:25:46,几年前有那么一批人还看不起美国年轻人，说美国年轻人都是借钱生活，可耻。这才几年,29,wb
2621,294,每天都爬山,安哥拉,41.205.56.136,2018-08-07 22:25:45,[挖鼻]，从小都有这种生活的，都有父母帮忙兜底，轮到你们操心？从小没这种条件的，有几个敢乱花钱的？现在的专家和媒体，说话都不经过大脑的？,0,wb
