,page,nick,area,ip,time,content,agree,rank,usertype
2217,250,N7Crusades,广东江门,116.27.225.144,2018-08-08 08:32:45,绝了,0,0,wb
2218,250,莫名其妙的就走向人生巅峰了,重庆,223.104.251.49,2018-08-08 08:32:29,自己不做好P2P监管，让年轻人背锅？的确有部分是你说的那样，但实际上确实监管力度不严，才会有这些乱象,10,10,wb
2219,250,用户5699580447,湖北宜昌,117.153.42.148,2018-08-08 08:32:03,学夷人借贷消费的确有问题，现在的年青一辈根本沒经历过风浪，你们以为前人储蓄习惯是天上掉下来的么？那是尸骨堆里滚爬出来的。一有问题，首先是这些炮灰灰飞烟灭。,0,0,wb
2220,251,小林树Ryan,辽宁沈阳,117.136.5.170,2018-08-08 08:32:03,应该是星巴克的硬广   一定是的   因为找不到别的合理的立足点,0,0,wb
2221,251,一夜鬼行,广东清远,119.135.180.178,2018-08-08 08:32:00,4线城市青年表示正在供屋，压力大,0,0,wb
2222,251,shevchenkoand7,上海,223.104.212.113,2018-08-08 08:31:29,哈哈哈哈哈😂,0,0,wb
2223,251,冰糖牛奶加咖啡,广东深圳,112.97.63.135,2018-08-08 08:30:50,韭菜真惨，总是被说 ,0,0,wb
2224,251,雄基大人,江西九江,39.168.134.30,2018-08-08 08:30:47,活着不好吗正义？,0,0,wb
2225,251,馒妮艹艹,上海,114.88.31.232,2018-08-08 08:30:35,笑死了，我工作辛苦买不起房子，还不允许我买星巴克 买包 旅游了？？,3518,24562,wb
2226,251,山里头的奋斗,浙江,223.104.246.62,2018-08-08 08:30:16,中国年轻人天天刷微博，是不是要年轻人少刷微博，你看看世界,0,0,wb
2227,251,我是蒙亮,广东佛山,121.9.126.48,2018-08-08 08:30:13,不贷款拿头买房子。[允悲],0,0,wb
2228,251,天空飘来的张巧楼,浙江金华,115.210.254.61,2018-08-08 08:30:09,那不贷款又没钱买房，你给钱？,0,0,wb
2229,251,Tony人形维尼,安徽合肥,36.7.110.11,2018-08-08 08:29:40,还不赶快回家生孩子，工作，买房为GDP做贡献去！,0,0,wb
2230,252,思绪飘过_,江苏无锡,49.80.188.205,2018-08-08 08:29:20,只要年轻人保持这种状态，中国传统模式会变改变，以后会变得更加文明开化，民主，我觉得是好事。,0,0,wb
2231,252,Leevee小天使,江苏南京,122.96.41.26,2018-08-08 08:28:24,这个说的不是年轻人花太多吗？？？？(没点进去看内容,0,0,wb
2232,252,盻夕,江西南昌,118.212.211.166,2018-08-08 08:28:02,@小萝卜头唐尼哥  房子车子买不起，星巴克都不能喝了？,0,0,wb
2233,252,w鱿鱼吉吉,广东佛山,183.27.159.67,2018-08-08 08:27:53,这个微博甩锅甩到年轻人身上了[doge],0,0,wb
2234,252,且戕,辽宁朝阳,42.4.176.255,2018-08-08 08:26:15,冤枉啊,0,0,wb
2235,252,fo_liage,云南昆明,119.62.24.189,2018-08-08 08:26:14,@刘毅Rain 哈哈,0,0,wb
2236,252,呀咩爹小怪兽,广东,223.104.65.171,2018-08-08 08:26:05,感觉他们并不需要什么舆论准备,0,0,wb
2237,252,小明的黑暗日记,陕西汉中,1.81.156.116,2018-08-08 08:25:39,杠杆都是年轻人加上去的[doge],0,0,wb
2238,252,Soyoung2009,广东广州,112.96.109.32,2018-08-08 08:25:11,00后都开始接锅了，看来真没我们90后啥事了[doge],1,1,wb
2239,252,卒年不详是耀扬控,山东济南,223.104.2.3,2018-08-08 08:24:48,小年轻影响到什么了[允悲],0,0,wb
2240,254,冯_昊,上海,101.90.126.54,2018-08-08 08:20:26,看的我都不想画图了,0,0,wb
2241,254,罒罒罒罒,广东深圳,116.25.38.233,2018-08-08 08:20:15,？,0,0,wb
2242,254,盛世红霞520,湖北宜昌,122.191.213.132,2018-08-08 08:20:03,平民百姓一家要二代人一起才还得起房贷[允悲],0,0,wb
2243,254,可可西里的Cherokee,上海,101.90.126.150,2018-08-08 08:19:34,喝一辈子星巴克的钱也不一定买得起房啊,0,0,wb
2244,254,阳光之恋201511,江苏徐州,49.90.129.87,2018-08-08 08:19:12,大城市不了解。小城市有几个年轻人没房的？本地年轻人基本都有还不止一套。,0,0,wb
2245,254,梦里天空蓝,浙江杭州,124.160.105.46,2018-08-08 08:19:11,原文里把P2P都算进来了[允悲][允悲][允悲],0,0,wb
2246,254,潘海根,江西宜春,106.5.242.175,2018-08-08 08:19:04,这是因为马上很多人会无力偿还房贷，所以事先把锅甩起来吗？,0,0,wb
2247,254,九片自然,辽宁沈阳,59.46.67.243,2018-08-08 08:19:03,我看售楼处很多刚毕业的 女生都在买房投资~~,0,0,wb
2248,254,次次是五仙教地方保护主义小战士,北京,223.72.42.11,2018-08-08 08:18:44,为了打造一篇爆款文，作者绞尽脑汁扣锅,0,0,wb
2249,254,网店吐槽专用小马甲,河北石家庄,119.248.33.227,2018-08-08 08:17:46,真心买不起啊，买了就是一辈子的奴隶，结婚之前为了应付媳妇家人，市中心买了一套小一居，买了就租出去了，租金不低，在二环边上租了一个大两居，一家人住的挺好，租金还不贵。那套小房就当投资了，三年时间已经翻了两倍了，就当投资了。,0,0,wb
2250,255,掉进梦中,山西晋城,124.164.57.60,2018-08-08 08:17:13,dbq我不吃不喝生病不去医院不买手机不购物也得把这个房子拿下来,0,0,wb
2251,255,茶没有饮光早变酸,江西南昌,118.212.213.37,2018-08-08 08:17:12,该来的还是来了,0,0,wb
2252,255,掉进梦中,山西晋城,124.164.57.60,2018-08-08 08:16:55,年轻人太惨了，不仅要努力活到500岁还完房贷，还要被扣锅，还要熬夜掉头发,0,0,wb
2253,255,王弗听0m0,澳大利亚,175.34.204.13,2018-08-08 08:16:35,目标直指六个钱包👛,0,0,wb
2254,255,世界上最肥乎乎的那只猫,广东广州,183.236.19.70,2018-08-08 08:16:29,[doge][doge][doge]就算不买星爸爸和新手机也一样没有钱买房子的[允悲],0,0,wb
2255,255,没头脑也快乐,陕西宝鸡,117.32.16.190,2018-08-08 08:16:25,信贷是年轻人建立起来的模式吗？是年轻人自己推广给自己的吗,0,0,wb
2256,255,取个昵称真麻烦算了就这样了,北京,180.149.134.10,2018-08-08 08:15:14,不是有6个钱包吗，怕啥,0,0,wb
2257,255,白熊大王小姐姐,上海,223.104.212.55,2018-08-08 08:15:11,fo了[作揖],0,0,wb
2258,255,水行未,四川成都,182.139.74.225,2018-08-08 08:15:01,听见没有！靠借贷过活可耻！没有全款买房的能力前，咱们还是全款买星巴克吧,0,0,wb
2259,255,楠大人sylvia_22744,浙江,112.17.239.231,2018-08-08 08:14:56,这个意思是嫌弃内需拉动gdp太给力么？小编念过书嘛,0,0,wb
2260,256,掉进梦中,山西晋城,124.164.57.60,2018-08-08 08:14:49,sjb,0,0,wb
2261,256,蛮横的吸走了你们欧气的倾芯,北京,117.136.38.61,2018-08-08 08:14:48,星巴克手机能多少钱…怎么不想想房贷[二哈],0,0,wb
2262,256,误闯_天堂,上海,101.95.113.22,2018-08-08 08:14:26,一切不购不动产的消费一定是耍流氓，太惊悚了！[阴险],0,0,wb
2263,256,罐也,天津,117.136.55.139,2018-08-08 08:14:15,没错！我一直觉得这帮人反正没我们活得久 等死了自然就好了 再熬几年！为此我要养生长寿,0,0,wb
2264,256,Chris_Tanger,湖北,117.136.52.196,2018-08-08 08:14:10,厉害、厉害，这帽子扣的我毫无还手之力。,0,0,wb
2265,256,江南西道巡抚,广东深圳,112.97.57.253,2018-08-08 08:14:09,月薪7500，房价 4万起，我不消费我还攒钱买房啊？,0,0,wb
2266,256,一起吃火锅了吗,陕西西安,113.139.210.200,2018-08-08 08:13:24,谁？你他妈给我说清楚！说不清今天谁都别想走！,0,0,wb
2267,256,掉进梦中,山西晋城,124.164.57.60,2018-08-08 08:13:19,评,0,0,wb
2268,256,掉进梦中,山西晋城,124.164.57.60,2018-08-08 08:13:15,论,0,0,wb
2269,256,一起吃火锅了吗,陕西西安,113.139.210.200,2018-08-08 08:13:11,谁，你他妈给我说清楚！说不清今天谁都别想走！,0,0,wb
2270,257,浠湖姜阁老,江西南昌,182.97.209.216,2018-08-08 08:13:03,企业贷款更多,0,0,wb
2271,257,掉进梦中,山西晋城,124.164.57.60,2018-08-08 08:12:59,删,0,0,wb
2272,257,掉进梦中,山西晋城,124.164.57.60,2018-08-08 08:12:57,续,0,0,wb
2273,257,掉进梦中,山西晋城,124.164.57.60,2018-08-08 08:12:49,继,0,0,wb
2274,257,喝多了野兔斯基,内蒙古呼和浩特,123.179.7.46,2018-08-08 08:12:05,@水皮哥MU 幸亏老的早，不然就被这口锅砸到了,0,0,wb
2275,257,张雷Rayer,山东青岛,123.168.88.191,2018-08-08 08:11:53,怎么？不想让我们当接班人了？,0,0,wb
2276,257,掉进梦中,山西晋城,124.164.57.60,2018-08-08 08:11:50,我反省 马上贷款买房,0,0,wb
2277,257,一梦采薇,上海,101.224.204.226,2018-08-08 08:11:49,前段时间都在转载的 关于家庭条件不好不要强行富养的文，就像小时候我一个堂姐觉得另一家的表弟不该不去赚钱而去读书一样。听起来很有道理，其实何尝没有一种自上而下的优越感，隐隐然觉得别人的孩子不配这么养,1,1,wb
2278,257,不信这名字也有人用,江苏徐州,117.136.67.18,2018-08-08 08:11:23,服了，真是服了。,0,0,wb
2279,257,子龙横空出世,广西钦州,124.227.0.30,2018-08-08 08:11:19,这标题写的！世界哪个国家不是年轻人在推动进步的！共青团估计不喜欢这个标题！@中国共青团网,0,0,wb
2280,258,iv_Says,江苏徐州,117.136.68.223,2018-08-08 08:11:11,庞大的债务是地方政府的，别甩锅,0,0,wb
2281,258,弯道超车2018,福建福州,220.200.11.75,2018-08-08 08:11:08,自己的做法延误了整整一代人的作为还能把锅甩给我们，资产泡沫的高企增加年轻人创业的风险别老把责任推得一干二净！,0,0,wb
2282,258,仰望星空的朱雀,广东,223.104.63.185,2018-08-08 08:10:46,存钱去旅游啦啦啦[阴险],0,0,wb
2283,258,bertiewooster,广东广州,120.85.149.231,2018-08-08 08:10:21,最近这风很奇怪,0,0,wb
2284,258,星辰之2020,四川成都,117.136.64.68,2018-08-08 08:10:18,60后带领中国走向衰落,0,0,wb
2285,258,JIMMY怪叔叔,辽宁,223.104.176.190,2018-08-08 08:10:05,年轻就是牛，明明手里没毛儿资源还能带领国家[笑cry][喵喵],0,0,wb
2286,258,銅擊子,上海,124.77.202.139,2018-08-08 08:09:32,這個我也能理解，就好像英國是黑人國家，通用語是阿拉伯語，主流宗教是伊斯蘭教一樣。,0,0,wb
2287,258,eleven家族族长,湖南,117.136.89.49,2018-08-08 08:08:57,不是年轻人买房GDP能上去啊？[允悲],0,0,wb
2288,258,掉进梦中,山西晋城,124.164.57.60,2018-08-08 08:08:51,dbq 买不起房子是我无能 拿上去贷款 五百年内肯定还清,0,0,wb
2289,258,万年单身狗汪,辽宁朝阳,119.115.50.3,2018-08-08 08:08:11,真是你嘴大你有理,1,1,wb
2290,259,阿拉丁飞毯,江苏无锡,122.194.3.246,2018-08-08 08:08:10,前者不用自己还，后者要自己还，这是本质区别[doge],0,0,wb
2291,259,xl何事秋风悲画扇,江苏苏州,101.247.116.116,2018-08-08 08:08:07,到底是谁带领的？,0,0,wb
2292,259,閃電-滔,重庆,223.104.250.147,2018-08-08 08:08:02,不知道又是哪个不知廉耻的砖家言论！,0,0,wb
2293,259,你有妖气_,山西阳泉,118.80.57.80,2018-08-08 08:07:56,让我们改变消费观念透支几十年买房啊？,2,2,wb
2294,259,谎言中的胡某人,安徽黄山,183.166.241.61,2018-08-08 08:07:45,星巴克什么东西，没听说过啊[摊手][摊手],0,0,wb
2295,259,天涯人唱天涯,四川成都,222.209.75.72,2018-08-08 08:07:43,对不起[鲜花],0,0,wb
2296,259,吕刀鐶,河南洛阳,223.88.140.253,2018-08-08 08:07:16,一个时代有一个时代的问题，一代人有一代人的使命。虽然我们已走过万水千山，但仍需要不断跋山涉水。,0,0,wb
2297,259,花花花就是霸王花,陕西宝鸡,124.115.137.87,2018-08-08 08:06:39,睡一觉都有锅飞过来[摊手][摊手][摊手],0,0,wb
2298,259,掉进梦中,山西晋城,124.164.57.60,2018-08-08 08:06:24,这说的是个什么玩意,0,0,wb
2299,259,back0up0,甘肃兰州,223.104.27.92,2018-08-08 08:06:21,是呀～不买房    不结婚   不生娃    这就够了哈～赚多少花多少～就喜欢 旅游   拍照  还欠款,0,0,wb
2300,260,库啵库啵库啵库啵库啵库啵,四川遂宁,171.92.19.216,2018-08-08 08:05:46,[作揖]这代年轻人不行,0,0,wb
2301,260,小双后援会会长,北京,103.244.253.249,2018-08-08 08:05:20,我怎么关注了这么个东西,0,0,wb
2302,260,埃蒙杨,四川成都,117.136.64.91,2018-08-08 08:04:58,甩锅？？？。,0,0,wb
2303,260,一壶清酒一束梨花,重庆,223.104.250.58,2018-08-08 08:04:58,咱年轻人，稳住，趁年轻赶快挥霍，吃喝玩乐，别买房别生小孩，要对得住别人给我们扣的帽子,2,100,wb
2304,260,能饮一杯无05,天津,117.136.54.2,2018-08-08 08:04:30,好吃懒做的人什么时候都有，何况消费还不一定就是好吃懒做。,0,0,wb
2305,260,张子钿,河南,223.104.107.106,2018-08-08 08:04:14,关键是不攒钱买房。[哈哈][偷笑],0,0,wb
2306,260,爱如少年83,浙江杭州,103.30.98.224,2018-08-08 08:04:08,滚,0,0,wb
2307,260,于小闹是个大暖男,山东济南,113.129.253.52,2018-08-08 08:04:03,哇？我们年轻人都没有社会存在感，突然就能引领国家走向灭亡了，真厉害,0,0,wb
2308,260,吴陶蒙-criswu,浙江,112.17.243.186,2018-08-08 08:03:49,赶快复习一下战狼2反省一下自己,0,0,wb
2309,260,心之力-,江苏连云港,183.211.110.236,2018-08-08 08:03:35,按此理，该怎么说政府地方债呢？[笑而不语],0,0,wb
2310,262,杨无眠,四川成都,171.221.43.117,2018-08-08 08:00:26,杀了 重新生一批,0,0,wb
2311,262,停不下来的碎脚步,上海,112.64.68.164,2018-08-08 08:00:26,对不起，这锅我背不动啊[doge],0,0,wb
2312,262,胖Tao啊,浙江,223.104.247.92,2018-08-08 07:59:31,我觉得是50后的丈母娘要求买房，60后的房地产开发商买地，70后的工程师造房，80后的我们买不起房90后的不想买房，00后的没有房产意识。每一代的小孩都是这样，只是以前我们没有手机没有星巴克，等成年了大多都会改变。不能说是孩子的错,37,1850,wb
2313,262,我要叫有钱,四川成都,125.71.235.146,2018-08-08 07:59:07,开始怪年轻人的消费观念了？银行滥发信用卡，你现在怪我消费观？房价高的离谱，必须贷款买，你告诉我我消费观错了？,725,9465,wb
2314,262,托尼百斯特,福建福州,140.243.8.156,2018-08-08 07:58:40,认真你就输了,0,0,wb
2315,262,JKL茶杯装备型,广东广州,14.16.148.187,2018-08-08 07:58:33,说明穷，该发钱发房,0,0,wb
2316,262,柜子里有鬼,陕西西安,113.133.193.15,2018-08-08 07:58:33,大头是房贷吧,0,0,wb
2317,262,用户wk2qcaooxz,上海,223.104.212.96,2018-08-08 07:58:26,这是高级黑？,0,0,wb
2318,262,秋刀围脖,浙江温州,60.180.201.7,2018-08-08 07:58:25,我们老师经常说中国会毁在你们这一代手里,0,0,wb
2319,262,老不正经的增阅同学,江西上饶,117.164.232.129,2018-08-08 07:58:24,不说80后90后00后什么的了，直接一句年轻人，哈哈,0,0,wb
2320,263,巴拿马草帽在路上,陕西西安,1.81.86.147,2018-08-08 07:58:23,你把年轻人高估了吧！,0,0,wb
2321,263,Black_BlackCoffee,上海,101.90.124.180,2018-08-08 07:58:22,老一辈人都帮助买好了，包括再下一代人的，所以现代中国年轻人只需享受生活[怒][鄙视],0,0,wb
2322,263,cai才踩菜,广东广州,117.136.40.132,2018-08-08 07:57:51,先弄明白年轻人为什么需要借贷？,0,0,wb
2323,263,火锅八分熟,上海,117.136.8.155,2018-08-08 07:57:23,好好好，国家危机也是我们带领的[微笑],0,0,wb
2324,263,二甲李村,山东潍坊,182.33.160.237,2018-08-08 07:53:42,历经发现不好，全他妈这帮孩子搞得，拖出去枪毙,0,0,wb
2325,263,用户6601429456,河南周口,123.13.60.168,2018-08-08 07:53:30,六个钱包都掏空了，不借贷怎么活？？？,0,0,wb
2326,263,幼稚完926,重庆,183.227.2.160,2018-08-08 07:53:13,部分年轻人吧不能说全了,0,0,wb
2327,263,阳江至我靓仔,广东江门,223.104.1.234,2018-08-08 07:53:13,70后怼80后 80后成长起来怼90后  90后又怼00后 一代怼一代 现在的CEO和精英越来越年轻化了你怎么不说,0,0,wb
2328,263,风随性花随命,陕西西安,117.136.86.27,2018-08-08 07:53:02,房贷取消可否，放假下降可否？,0,0,wb
2329,263,冬宜密雪_有碎玉声,上海,112.64.68.123,2018-08-08 07:52:25,原来需要我偿还一生的是iPhone、星巴克，而不是房子[doge],0,0,wb
2330,264,蕊儿00,四川成都,117.175.130.148,2018-08-08 07:52:24,大家要是都不消费了不是更要慌,0,0,wb
2331,264,深深-静夜思,福建福州,140.243.1.246,2018-08-08 07:51:45,哦，年轻人没按你们要求长成韭菜？,0,0,wb
2332,264,Jackfruit-skx,河南,117.136.104.209,2018-08-08 07:51:23,神经病,0,0,wb
2333,264,魂归下菰城,浙江湖州,183.142.17.124,2018-08-08 07:51:18,活着真是对不起[微笑],0,0,wb
2334,264,Joker_ST,贵州贵阳,223.104.95.193,2018-08-08 07:51:15,手机衣服星巴克能花多少钱，房价才摧毁一切,0,0,wb
2335,264,手机用户1789340,浙江嘉兴,183.131.109.133,2018-08-08 07:51:13,哈哈哈哈哈哈哈,0,0,wb
2336,264,爱以身天下,广东深圳,101.233.230.45,2018-08-08 07:50:57,意思就是，你们给我好好存钱，来买房,0,0,wb
2337,264,阿丹08853,江西南昌,117.165.85.238,2018-08-08 07:50:42,[笑cry][赞]这么写是要先把锅摔好？！,0,0,wb
2338,264,头条股票,山东潍坊,223.78.226.149,2018-08-08 07:50:41,居安思危，生于忧患死于安乐,0,0,wb
2339,264,红蚂蚱,北京,114.240.194.252,2018-08-08 07:50:39,这回不赖女性红颜祸水身上了,0,0,wb
2340,265,幸福龙2012,广东广州,117.136.41.46,2018-08-08 07:50:35,ATM,0,0,wb
2341,265,猪八戒说我很笨,上海,183.193.121.118,2018-08-08 07:50:35,马德，月薪2万，连买个水果都想半天，你回来告诉我不合格，厉害了我的G,0,0,wb
2342,265,黑色小推车,北京,219.142.99.21,2018-08-08 07:50:21,以后我垂垂老矣，就可以对子孙说：这辈子我犯的最大的错，就是毁了一个国家。还蛮厉害的？？？？,0,0,wb
2343,265,夏天200505,四川成都,171.213.28.84,2018-08-08 07:50:16,这届年轻人不行，特别是没有读过高中的,0,0,wb
2344,265,田梟,北京,123.117.39.155,2018-08-08 07:50:07,谁写的？,0,0,wb
2345,265,去年今日t,上海,112.65.61.201,2018-08-08 07:50:00,还好我不是年轻人了，80后的都在奔4了，,0,0,wb
