,ip,agree,nick,content,usertype,time,page,area
2325,223.104.107.106,0,张子钿,关键是不攒钱买房。[哈哈][偷笑],wb,2018-08-08 08:04:14,260,河南
2326,103.30.98.224,0,爱如少年83,滚,wb,2018-08-08 08:04:08,260,浙江杭州
2327,113.129.253.52,0,于小闹是个大暖男,哇？我们年轻人都没有社会存在感，突然就能引领国家走向灭亡了，真厉害,wb,2018-08-08 08:04:03,260,山东济南
2328,112.17.243.186,0,吴陶蒙-criswu,赶快复习一下战狼2反省一下自己,wb,2018-08-08 08:03:49,260,浙江
2329,183.211.110.236,0,心之力-,按此理，该怎么说政府地方债呢？[笑而不语],wb,2018-08-08 08:03:35,260,江苏连云港
2330,171.221.43.117,0,杨无眠,杀了 重新生一批,wb,2018-08-08 08:00:26,262,四川成都
2331,112.64.68.164,0,停不下来的碎脚步,对不起，这锅我背不动啊[doge],wb,2018-08-08 08:00:26,262,上海
2332,223.104.247.92,37,胖Tao啊,我觉得是50后的丈母娘要求买房，60后的房地产开发商买地，70后的工程师造房，80后的我们买不起房90后的不想买房，00后的没有房产意识。每一代的小孩都是这样，只是以前我们没有手机没有星巴克，等成年了大多都会改变。不能说是孩子的错,wb,2018-08-08 07:59:31,262,浙江
2333,125.71.235.146,725,我要叫有钱,开始怪年轻人的消费观念了？银行滥发信用卡，你现在怪我消费观？房价高的离谱，必须贷款买，你告诉我我消费观错了？,wb,2018-08-08 07:59:07,262,四川成都
2334,140.243.8.156,0,托尼百斯特,认真你就输了,wb,2018-08-08 07:58:40,262,福建福州
2335,14.16.148.187,0,JKL茶杯装备型,说明穷，该发钱发房,wb,2018-08-08 07:58:33,262,广东广州
2336,113.133.193.15,0,柜子里有鬼,大头是房贷吧,wb,2018-08-08 07:58:33,262,陕西西安
2337,223.104.212.96,0,用户wk2qcaooxz,这是高级黑？,wb,2018-08-08 07:58:26,262,上海
2338,60.180.201.7,0,秋刀围脖,我们老师经常说中国会毁在你们这一代手里,wb,2018-08-08 07:58:25,262,浙江温州
2339,117.164.232.129,0,老不正经的增阅同学,不说80后90后00后什么的了，直接一句年轻人，哈哈,wb,2018-08-08 07:58:24,262,江西上饶
2340,1.81.86.147,0,巴拿马草帽在路上,你把年轻人高估了吧！,wb,2018-08-08 07:58:23,263,陕西西安
2341,101.90.124.180,0,Black_BlackCoffee,老一辈人都帮助买好了，包括再下一代人的，所以现代中国年轻人只需享受生活[怒][鄙视],wb,2018-08-08 07:58:22,263,上海
2342,117.136.40.132,0,cai才踩菜,先弄明白年轻人为什么需要借贷？,wb,2018-08-08 07:57:51,263,广东广州
2343,117.136.8.155,0,火锅八分熟,好好好，国家危机也是我们带领的[微笑],wb,2018-08-08 07:57:23,263,上海
2344,182.33.160.237,0,二甲李村,历经发现不好，全他妈这帮孩子搞得，拖出去枪毙,wb,2018-08-08 07:53:42,263,山东潍坊
2345,123.13.60.168,0,用户6601429456,六个钱包都掏空了，不借贷怎么活？？？,wb,2018-08-08 07:53:30,263,河南周口
2346,183.227.2.160,0,幼稚完926,部分年轻人吧不能说全了,wb,2018-08-08 07:53:13,263,重庆
2347,223.104.1.234,0,阳江至我靓仔,70后怼80后 80后成长起来怼90后  90后又怼00后 一代怼一代 现在的CEO和精英越来越年轻化了你怎么不说,wb,2018-08-08 07:53:13,263,广东江门
2348,117.136.86.27,0,风随性花随命,房贷取消可否，放假下降可否？,wb,2018-08-08 07:53:02,263,陕西西安
2349,112.64.68.123,0,冬宜密雪_有碎玉声,原来需要我偿还一生的是iPhone、星巴克，而不是房子[doge],wb,2018-08-08 07:52:25,263,上海
2350,117.175.130.148,0,蕊儿00,大家要是都不消费了不是更要慌,wb,2018-08-08 07:52:24,264,四川成都
2351,140.243.1.246,0,深深-静夜思,哦，年轻人没按你们要求长成韭菜？,wb,2018-08-08 07:51:45,264,福建福州
2352,117.136.104.209,0,Jackfruit-skx,神经病,wb,2018-08-08 07:51:23,264,河南
2353,183.142.17.124,0,魂归下菰城,活着真是对不起[微笑],wb,2018-08-08 07:51:18,264,浙江湖州
2354,223.104.95.193,0,Joker_ST,手机衣服星巴克能花多少钱，房价才摧毁一切,wb,2018-08-08 07:51:15,264,贵州贵阳
2355,183.131.109.133,0,手机用户1789340,哈哈哈哈哈哈哈,wb,2018-08-08 07:51:13,264,浙江嘉兴
2356,101.233.230.45,0,爱以身天下,意思就是，你们给我好好存钱，来买房,wb,2018-08-08 07:50:57,264,广东深圳
2357,117.165.85.238,0,阿丹08853,[笑cry][赞]这么写是要先把锅摔好？！,wb,2018-08-08 07:50:42,264,江西南昌
2358,223.78.226.149,0,头条股票,居安思危，生于忧患死于安乐,wb,2018-08-08 07:50:41,264,山东潍坊
2359,114.240.194.252,0,红蚂蚱,这回不赖女性红颜祸水身上了,wb,2018-08-08 07:50:39,264,北京
2360,117.136.41.46,0,幸福龙2012,ATM,wb,2018-08-08 07:50:35,265,广东广州
2361,183.193.121.118,0,猪八戒说我很笨,马德，月薪2万，连买个水果都想半天，你回来告诉我不合格，厉害了我的G,wb,2018-08-08 07:50:35,265,上海
2362,219.142.99.21,0,黑色小推车,以后我垂垂老矣，就可以对子孙说：这辈子我犯的最大的错，就是毁了一个国家。还蛮厉害的？？？？,wb,2018-08-08 07:50:21,265,北京
2363,171.213.28.84,0,夏天200505,这届年轻人不行，特别是没有读过高中的,wb,2018-08-08 07:50:16,265,四川成都
2364,123.117.39.155,0,田梟,谁写的？,wb,2018-08-08 07:50:07,265,北京
2365,112.65.61.201,0,去年今日t,还好我不是年轻人了，80后的都在奔4了，,wb,2018-08-08 07:50:00,265,上海
2366,123.116.24.5,0,RevengeRangers,人在家中坐，锅从天上来,wb,2018-08-08 07:49:13,265,北京
2367,220.173.178.9,0,危机债,可参考。@和你在一起lyn ,wb,2018-08-08 07:48:38,265,广西柳州
2368,117.136.37.65,0,Mr忠诚,这叫牛逼,wb,2018-08-08 07:47:27,265,山东
2369,112.224.17.250,0,风雪无阻陛下,这锅太重,wb,2018-08-08 07:47:27,265,山东济南
2370,116.226.32.41,0,注_定ing,别胡扯了，这样消费都拉不起三家马车，一次分配劳动所得还是太少了吧？,wb,2018-08-08 07:46:57,266,上海
2371,125.45.46.179,0,牛庄山,社会就是这样的!,wb,2018-08-08 07:46:41,266,河南焦作
2372,223.104.63.16,0,_清了,这帽子可真够大的,wb,2018-08-08 07:46:09,266,广东深圳
2373,58.209.170.52,0,新装腔指南,不买房是假的吧   身边同龄人都在买房没房的也在为没房担忧,wb,2018-08-08 07:46:09,266,江苏苏州
2374,112.97.192.113,0,wifi速度有点慢,房子我是买不起了。难道钱不花，把钱存银行等通货膨胀？？,wb,2018-08-08 07:46:09,266,广东深圳
2375,42.102.166.8,12,海边卡夫卡夫卡,我只说一句，是谁在不遗余力的刺激人们透支消费？我相信有信用卡的人多数都收到过银行通知你临时额度可提升一倍的短信通知吧。,wb,2018-08-08 07:45:48,266,黑龙江哈尔滨
2376,117.136.79.147,0,Soinlife,就是因为你不买房，所以要被说。,wb,2018-08-08 07:45:45,266,广东深圳
2377,125.85.252.215,0,罗健洲是我,年轻人有这能耐?,wb,2018-08-08 07:45:05,266,重庆
2378,183.160.207.51,0,肖恩不是我,别生娃了，抵制下一次危机的发起者！,wb,2018-08-08 07:44:04,266,安徽合肥
2379,180.139.210.114,0,兜兜de妈妈kiki,看见标题就想骂人,wb,2018-08-08 07:43:27,266,广西南宁
2380,36.60.242.38,8,许三呆,新一辈创富的机遇越来越少了，现在年轻人可以做什么？在我印象中，老一辈通过在工地打拼，很多人成了搞工程的老板，挣了不少钱。但很多人现在渐渐的也没落了，因为工程也不好做了，以前那种野蛮低端的挣钱方式不行了，因为文化水平不高，他们很多人现在也面临着只出不进的状态，且是多数，时代的大流。,wb,2018-08-08 07:43:27,267,安徽合肥
2381,117.136.38.144,0,不想设昵称好麻烦,凭什么怪我们年轻人，是这个社会发展畸形，不找主要原因，只看表面！你怎么不说买套房子我们还一辈子呢,wb,2018-08-08 07:42:32,267,北京
2382,112.22.231.241,1,用户6197923251,这把倒挡已经把股市打回20年前了，难道年轻人的生活也要回到20年前吗？这样的发展，是不是为了满足某些人的心里需要啊？,wb,2018-08-08 07:42:15,267,江苏苏州
2383,223.104.2.9,1,中年少女粉红兔兔兔,这锅年轻人不背,wb,2018-08-08 07:42:13,267,山东济南
2384,223.104.146.154,0,街角戏院门口的猫,为什么不是国家带领年轻人走向危机[摊手],wb,2018-08-08 07:41:33,267,江苏
2385,39.128.183.81,0,呵呵哒川川,[费解][费解][费解][费解][费解][微笑][微笑][微笑][微笑][微笑]行吧，又是年轻人的锅。,wb,2018-08-08 07:41:33,267,云南普洱
2386,101.90.253.10,0,咿嘛噠啊啊啊,还真的躺着也中枪,wb,2018-08-08 07:41:01,267,上海
2387,123.132.109.143,0,航母前甲板清洁工,人在家中坐，锅从天上来,wb,2018-08-08 07:40:47,267,山东济宁
2388,117.136.46.101,0,Molag-Bal,意思 不买房也配叫消费？,wb,2018-08-08 07:40:12,267,江苏南京
2389,112.97.195.59,0,Pumpkin_番瓜,很有道理,wb,2018-08-08 07:39:56,267,广东深圳
2390,120.200.170.38,0,蟹堡玉,当年咋说80后90后来的？咋一个套路。,wb,2018-08-08 07:39:54,268,辽宁营口
2391,171.118.82.12,0,新人旧念2018,真是这样你应该感谢这群年轻人，如果能保持下去，不仅可以拉动内需，还可以把你这变态的房地产恢复正常，让你的三家马车重新拉起来,wb,2018-08-08 07:39:38,268,山西太原
2392,182.200.90.198,0,-暗黑女王-,不贷款的围观下,wb,2018-08-08 07:38:55,268,辽宁沈阳
2393,117.136.101.88,0,宵五爷,一语中的,wb,2018-08-08 07:37:19,268,安徽合肥
2394,112.96.106.39,0,Mo0n精灵_522,吓人的标题,wb,2018-08-08 07:37:16,268,广东广州
2395,218.108.144.186,0,先聚焦后改变,妖言惑众,wb,2018-08-08 07:37:13,268,浙江杭州
2396,42.199.135.73,0,明天午饭吃什么呢,借贷确实不好，还是要在自己能力范围内消费,wb,2018-08-08 07:37:04,268,山东青岛
2397,42.248.55.84,0,I_the_Freedom,取关,wb,2018-08-08 07:37:04,268,辽宁沈阳
2398,117.136.75.205,0,X谢文钦_173,没钱，只能贷喽，不过贷了，要有还的能力就是了,wb,2018-08-08 07:36:42,268,福建
2399,111.32.51.154,0,夏秋阳ss,带领中国走向危机的是90后？小编有脑子没有，动动脑子都知道是谁在作死,wb,2018-08-08 07:36:37,268,天津
2400,120.87.176.159,0,英俊的葱叶,一句话：不买房就是拖后腿[doge][doge],wb,2018-08-08 07:36:27,269,广东肇庆
2401,223.104.101.154,0,书院三十先生,年轻人带领的？我靠，这么多年，我竟然对自己的力量一无所知，惭愧了惭愧了！,wb,2018-08-08 07:36:08,269,河北
2402,223.104.213.48,0,翻箱倒柜李三光,别人家的孩子系列,wb,2018-08-08 07:35:39,269,上海
2403,1.190.175.60,0,掸净心霾,绝对了吧！,wb,2018-08-08 07:34:48,269,黑龙江哈尔滨
2404,223.73.52.132,0,地板灰了,社会进步的表现不是么？[二哈],wb,2018-08-08 07:34:21,269,广东广州
2405,42.248.53.165,0,不会飞嘚蝙蝠侠,应该是文革一代,wb,2018-08-08 07:33:15,269,辽宁沈阳
2406,101.90.252.184,0,书生鲁达,都怪年轻人啊，不然我们早就实现现代化了。,wb,2018-08-08 07:32:32,269,上海
2407,175.1.25.201,0,Myloco,中国媒体引领中国年轻人带领国家走向危机,wb,2018-08-08 07:32:30,269,湖南湘潭
2408,117.136.67.5,0,地铁侠邱邱,拉动内需的我们现在变成拖累了。。,wb,2018-08-08 07:32:14,269,江苏南京
2409,183.193.121.118,0,猪八戒说我很笨,奥，原来是我们不合格啊，呵呵,wb,2018-08-08 07:32:02,269,上海
2410,106.45.119.208,0,蔓珠甄妮,不消费这些针对他们的营销岂不是白做了？,wb,2018-08-08 07:31:48,270,宁夏银川
2411,171.41.90.21,0,是非黑白no,喝个星巴克就懂生活了？,wb,2018-08-08 07:31:21,270,湖北黄冈
2412,223.104.213.87,0,Achen0219,真是活着就有罪，我做错了什么啊!？每天起来都要看见这种恶心的新闻，昨天是生孩子，今天是国家危机，呵呵！真是不要壁连了!以前还有遮羞布，现在就是不要脸了，啥也不在乎了吧！,wb,2018-08-08 07:31:18,270,上海
2413,114.138.2.10,0,美工16800,人笨刀顿，屋漏瓦稀。,wb,2018-08-08 07:30:19,270,贵州遵义
2414,68.173.36.123,0,MrChippy,……………………,wb,2018-08-08 07:29:58,270,美国纽约州
2415,183.206.67.132,0,原博名大仲马家的小仲马,👍👍👍👍😂😂😂😂😂😂😂😂哭笑不得,wb,2018-08-08 07:29:19,270,江苏连云港
2416,117.136.30.203,0,翕瓮雄,嗯,wb,2018-08-08 07:28:21,270,重庆
2417,14.30.6.151,0,天逸的2018,你起的这么早,wb,2018-08-08 07:14:01,270,广东广州
2418,117.136.46.70,0,安沐湖,独立思考是趋势,wb,2018-08-08 06:54:50,270,江苏无锡
2419,117.136.4.134,0,用户5636528170,反正买不起,wb,2018-08-08 06:53:58,270,山西太原
2420,115.33.168.77,0,Ace小懒猫儿,哈哈哈没毛病,wb,2018-08-08 06:53:07,271,北京
2421,117.136.52.229,0,用户5194304640,唉，砖家，,wb,2018-08-08 06:52:17,271,湖北
2422,219.155.76.225,0,俊凯啦啦啦_sunny,不就是房子给大家压成这样的吗,wb,2018-08-08 06:41:26,271,河南郑州
2423,113.128.61.44,0,刺猬冲锋号,接锅,wb,2018-08-08 06:38:07,271,山东济南
2424,115.190.37.181,0,小肉小丸,啧啧啧，这锅甩得……,wb,2018-08-08 06:37:09,271,湖北武汉
2425,223.11.21.176,0,开始找,拉黑拉黑,wb,2018-08-08 06:34:14,271,山西太原
2426,175.163.105.30,0,孙宇同學,除了房子 衣食住行什么买不起,wb,2018-08-08 06:32:41,271,辽宁大连
2427,110.51.141.87,0,尹玉圣,题目新颖,wb,2018-08-08 06:19:07,271,山西大同
2428,111.43.244.156,0,八戒小医生,主要是买不起,wb,2018-08-08 06:11:32,271,黑龙江大庆
2429,112.65.11.62,0,bobby拥抱朝阳,中国年轻人连星巴克也喝不起,wb,2018-08-08 06:09:13,271,上海
2430,153.35.128.138,16,疯跑的老张,小编是正经人吗？没喝过咖啡？没买过手机？,wb,2018-08-08 06:07:49,272,江苏苏州
2431,123.165.193.162,0,OIZAL,也不知道你周围都是什么年轻人 不买房,wb,2018-08-08 06:05:32,272,黑龙江哈尔滨
2432,171.10.183.83,0,二十五岁3,哈哈哈,wb,2018-08-08 06:04:43,272,河南郑州
2433,110.51.198.180,0,睿渊健雄,现在的年轻人才是国家的希望，他们素质更高，眼界更宽，要害也是这社会害了他们，一套房要了他们全家的希望！,wb,2018-08-08 05:40:15,272,山西大同
2434,113.251.20.95,0,你们城里人可真会玩,就买星巴克、新手机就不接盘咋滴[二哈],wb,2018-08-08 05:31:39,272,重庆
2435,27.18.34.228,0,草草3132034791,其实背后还有一个延伸的后果小编没说就是不婚,wb,2018-08-08 05:24:44,272,湖北武汉
2436,123.233.6.146,0,靴子上趴着猫,哈哈哈哈哈，这文的编辑想说什么？提醒大家，攒钱租房吧,wb,2018-08-08 05:03:39,272,山东济南
2437,31.205.76.110,0,Shyelo,有点标题党,wb,2018-08-08 04:39:09,272,英国英格兰
2438,47.17.230.169,0,最好的晋戈999,哈哈哈哈哈哈哈！,wb,2018-08-08 04:36:42,272,美国纽约州
2439,117.136.40.133,0,嗯嗯几好,对啊，我们好厉害啊,wb,2018-08-08 04:33:47,272,广东广州
2440,223.102.220.147,0,令狐丞相,不看了，类似报道容易让我摔手机,wb,2018-08-08 04:24:51,273,辽宁本溪
2441,113.92.128.36,0,ele1966,年轻人背锅？,wb,2018-08-08 04:19:53,273,广东深圳
2442,14.16.78.22,0,ATOM-V,00后不会这样的，您就放心好了。,wb,2018-08-08 03:51:02,273,广东广州
2443,113.90.33.58,0,干诺道,年轻人背不动,wb,2018-08-08 03:40:56,273,广东深圳
2444,151.18.19.43,0,喜乐心99,甩锅了,wb,2018-08-08 03:38:41,273,意大利
2445,60.220.131.181,0,秋风扫咲夜,儿孙自有儿孙福，莫为儿孙作远忧,wb,2018-08-08 03:34:23,273,山西长治
2446,120.239.126.107,0,RunEric,这锅我不背,wb,2018-08-08 03:30:42,273,广东云浮
2447,112.97.226.175,0,都找不着北,这锅我们不背,wb,2018-08-08 03:22:47,273,广东深圳
2448,110.182.140.152,0,butterflydreams,哦。牛逼牛逼[微笑],wb,2018-08-08 03:20:04,273,山西临汾
2449,112.10.114.153,0,亚丁没有湾,头像好评[可怜],wb,2018-08-08 03:15:10,273,浙江杭州
2450,122.58.214.112,0,网页不存在请刷新重试,额……其实大部分青年还是过着挣多少花多少的日子，为了个手机衣服背债的还是少数,wb,2018-08-08 03:13:00,274,新西兰
2451,42.93.133.110,0,甘肃王律师,文明的曙光在青年的心里。他们是文明人。,wb,2018-08-08 03:12:40,274,甘肃武威
2452,221.181.53.150,0,我姜与倪易淇峰狂,年轻真好[笑cry],wb,2018-08-08 03:00:47,274,新疆乌鲁木齐
2453,125.73.137.52,0,凌乱的啵啵啵,甩锅一干二净,wb,2018-08-08 03:00:39,274,广西南宁
2454,223.104.3.226,0,想睡到天昏地暗日月无光的纸灰机,到底谁会在星巴克自拍？？？,wb,2018-08-08 03:00:20,274,北京
2455,223.104.170.207,0,Mochan呀,90后没惹你啊,wb,2018-08-08 02:55:59,274,江西南昌
2456,125.198.40.67,0,爱学习的何师影,房子买不起还不让人买手机和衣服了？什么逻辑？,wb,2018-08-08 02:55:55,274,日本
2457,27.199.173.240,0,风雨雷电雪雾冰,就因为房子我连买个个2000以上手机都得放弃，要是以前没房子我立马就买了,wb,2018-08-08 02:47:33,274,山东济宁
2458,183.193.172.36,0,POJO,公务员看问题的视野就是不一样,wb,2018-08-08 02:46:42,274,上海
2459,182.88.187.115,0,王杰zzss,严禁购买外国奢侈品禁令改出来了[二哈],wb,2018-08-08 02:46:12,274,广西南宁
2460,112.112.57.36,0,脱兔2018,[笑cry],wb,2018-08-08 02:42:40,275,云南昆明
